Type	Kimura	Genome_percent
LINE/RTE	30	0.0213521666667
LINE	30	0.00724216666667
LINE/L1	30	0
LTR	30	0.00592358333333
LTR/Gypsy	30	0.03656525
LTR/Copia	30	0.00109466666667
RC/Helitron	30	0.004265
DNA/Transib	30	0
DNA/TcMar	30	0.0126778333333
DNA/Sola	30	0.000662833333333
DNA/PiggyBac	30	0.0002225
DNA/P	30	6.7e-05
DNA	30	0.0137706666667
DNA/Maverick	30	0.130418666667
DNA/Kolobok	30	0.0038205
DNA/hAT	30	0.0249965
DNA/Harbinger	30	0.0142953333333
DNA/Ginger	30	0
DNA/Academ	30	0.00843916666667
Other	30	0.00846783333333
SINE	31	0.00621908333333
LINE/R2	31	0.00166391666667
LINE/Jockey-I	31	0.00707375
LINE/R1	31	0.00562525
LINE/LOA	31	0
LINE/L2	31	0.0002765
LINE/CR1	31	0.00255816666667
LINE/RTE	31	0.0168155833333
LINE	31	0.00766966666667
LINE/L1	31	0
LTR	31	0.00449333333333
LTR/Gypsy	31	0.0312303333333
LTR/Copia	31	0.000567
RC/Helitron	31	0.00414891666667
DNA/Transib	31	0
DNA/TcMar	31	0.0104269166667
DNA/Sola	31	0.000377583333333
DNA/PiggyBac	31	0.00015275
DNA/P	31	2.83333333333e-05
DNA	31	0.0142674166667
DNA/Maverick	31	0.10725075
DNA/Kolobok	31	0.00354525
DNA/hAT	31	0.0209703333333
DNA/Harbinger	31	0.01314225
DNA/Ginger	31	0
