Type	Kimura	Genome_percent
LINE/Jockey-I	29	0.007358
LINE/R1	29	0.00167216666667
LINE/LOA	29	0
LINE/L2	29	0.000443166666667
LINE/CR1	29	0.00260625
LINE/RTE	29	0.04230925
LINE	29	0.007014
LINE/L1	29	1.16666666667e-05
LTR	29	0.00566066666667
LTR/Gypsy	29	0.0648828333333
LTR/Copia	29	0.00068775
RC/Helitron	29	0.00404425
DNA/Transib	29	0
DNA/TcMar	29	0.0063555
DNA/Sola	29	0.000192166666667
DNA/PiggyBac	29	0.00033825
DNA/P	29	1.40833333333e-05
DNA	29	0.011002
DNA/Maverick	29	0.109804666667
DNA/Kolobok	29	0.0004525
DNA/hAT	29	0.0702118333333
DNA/Harbinger	29	0.0410989166667
DNA/Ginger	29	0
DNA/Academ	29	0.00148525
Other	29	0.0326271666667
SINE	30	0.0192070833333
LINE/R2	30	0.00025225
LINE/Jockey-I	30	0.00646666666667
LINE/R1	30	0.00214133333333
LINE/LOA	30	0
LINE/L2	30	0.0004115
LINE/CR1	30	0.00284275
LINE/RTE	30	0.0322735
LINE	30	0.00632891666667
LINE/L1	30	5.96666666667e-05
LTR	30	0.00526716666667
LTR/Gypsy	30	0.05850675
LTR/Copia	30	0.000723666666667
RC/Helitron	30	0.00315258333333
DNA/Transib	30	0
DNA/TcMar	30	0.00621866666667
DNA/Sola	30	0.000287333333333
DNA/PiggyBac	30	0.000247416666667
DNA/P	30	0.000105833333333
DNA	30	0.0100340833333
DNA/Maverick	30	0.0960864166667
DNA/Kolobok	30	0.00026175
DNA/hAT	30	0.0642678333333
DNA/Harbinger	30	0.0396795
DNA/Ginger	30	0
DNA/Academ	30	0.0016825
Other	30	0.0295039166667
SINE	31	0.0152268333333
LINE/R2	31	0.00013725
LINE/Jockey-I	31	0.00814641666667
LINE/R1	31	0.00253166666667
LINE/LOA	31	0
LINE/L2	31	0.000298083333333
LINE/CR1	31	0.00345566666667
LINE/RTE	31	0.0229474166667
LINE	31	0.00574591666667
LINE/L1	31	6.78333333333e-05
LTR	31	0.00525016666667
LTR/Gypsy	31	0.0518583333333
LTR/Copia	31	0.00062175
RC/Helitron	31	0.00348683333333
