Type	Kimura	Genome_percent
DNA/Sola	31	0.000316583333333
DNA/PiggyBac	31	0.000484666666667
DNA/P	31	0
DNA	31	0.0150443333333
DNA/Maverick	31	0.114114166667
DNA/Kolobok	31	0.000764083333333
DNA/hAT	31	0.0356376666667
DNA/Harbinger	31	0.00703883333333
DNA/Ginger	31	0
DNA/Academ	31	0.00783983333333
Other	31	0.02214875
SINE	32	0.00284466666667
LINE/R2	32	0.00167458333333
LINE/Jockey-I	32	0.00543983333333
LINE/R1	32	0.00544091666667
LINE/LOA	32	0
LINE/L2	32	0.000375
LINE/CR1	32	0.00250258333333
LINE/RTE	32	0.02267875
LINE	32	0.00298758333333
LINE/L1	32	0
LTR	32	0.00501341666667
LTR/Gypsy	32	0.0653084166667
LTR/Copia	32	0.0004965
RC/Helitron	32	0.00350625
DNA/Transib	32	0
DNA/TcMar	32	0.01055625
DNA/Sola	32	0.000306083333333
DNA/PiggyBac	32	0.0006945
DNA/P	32	2.59166666667e-05
DNA	32	0.0126570833333
DNA/Maverick	32	0.0961495833333
DNA/Kolobok	32	0.000532416666667
DNA/hAT	32	0.0308654166667
DNA/Harbinger	32	0.00695541666667
DNA/Ginger	32	0
DNA/Academ	32	0.00635825
Other	32	0.0171828333333
SINE	33	0.00161783333333
LINE/R2	33	0.001193
LINE/Jockey-I	33	0.00609858333333
LINE/R1	33	0.00503341666667
LINE/LOA	33	0
LINE/L2	33	0.000236666666667
LINE/CR1	33	0.00258733333333
LINE/RTE	33	0.01804925
LINE	33	0.00319216666667
LINE/L1	33	0
LTR	33	0.0049995
LTR/Gypsy	33	0.05267225
LTR/Copia	33	0.00059575
RC/Helitron	33	0.00291733333333
DNA/Transib	33	0
DNA/TcMar	33	0.009557
DNA/Sola	33	0.000407833333333
DNA/PiggyBac	33	0.0005805
DNA/P	33	5.375e-05
DNA	33	0.0113854166667
DNA/Maverick	33	0.0726269166667
DNA/Kolobok	33	0.000534583333333
DNA/hAT	33	0.025559
DNA/Harbinger	33	0.0057275
DNA/Ginger	33	0
DNA/Academ	33	0.00611283333333
Other	33	0.0117465
SINE	34	0.00108258333333
LINE/R2	34	0.002119
LINE/Jockey-I	34	0.00570433333333
LINE/R1	34	0.00615983333333
LINE/LOA	34	0
LINE/L2	34	0.000274166666667
LINE/CR1	34	0.00184375
LINE/RTE	34	0.015373
LINE	34	0.00317775
LINE/L1	34	0
LTR	34	0.004545
LTR/Gypsy	34	0.03814625
LTR/Copia	34	0.000441916666667
RC/Helitron	34	0.00184483333333
DNA/Transib	34	0
DNA/TcMar	34	0.00778558333333
DNA/Sola	34	0.00071075
DNA/PiggyBac	34	0.000458916666667
DNA/P	34	2.525e-05
DNA	34	0.00961775
DNA/Maverick	34	0.04669425
DNA/Kolobok	34	0.0003135
DNA/hAT	34	0.0186091666667
DNA/Harbinger	34	0.00513966666667
DNA/Ginger	34	0
DNA/Academ	34	0.00473466666667
Other	34	0.00717366666667
SINE	35	0.000734166666667
LINE/R2	35	0.00199308333333
LINE/Jockey-I	35	0.00263908333333
LINE/R1	35	0.00450533333333
LINE/LOA	35	0
LINE/L2	35	0.000282833333333
LINE/CR1	35	0.00116433333333
LINE/RTE	35	0.0109915833333
LINE	35	0.00286233333333
LINE/L1	35	0
LTR	35	0.00247708333333
LTR/Gypsy	35	0.0244460833333
LTR/Copia	35	0.000446083333333
RC/Helitron	35	0.00204116666667
DNA/Transib	35	0
DNA/TcMar	35	0.0065765
DNA/Sola	35	0.000616416666667
DNA/PiggyBac	35	0.000227833333333
DNA/P	35	3e-05
DNA	35	0.00911191666667
DNA/Maverick	35	0.02763975
DNA/Kolobok	35	0.00031025
DNA/hAT	35	0.0129541666667
DNA/Harbinger	35	0.00416041666667
DNA/Ginger	35	0
DNA/Academ	35	0.00337125
Other	35	0.00473991666667
SINE	36	0.00030975
LINE/R2	36	0.001978
LINE/Jockey-I	36	0.000969083333333
LINE/R1	36	0.002843
LINE/LOA	36	0
LINE/L2	36	0.00012375
LINE/CR1	36	0.00109408333333
LINE/RTE	36	0.0086575
LINE	36	0.00195583333333
LINE/L1	36	0
LTR	36	0.00290966666667
LTR/Gypsy	36	0.012676
LTR/Copia	36	0.00045375
RC/Helitron	36	0.0014295
DNA/Transib	36	0
DNA/TcMar	36	0.00342108333333
DNA/Sola	36	0.000784083333333
DNA/PiggyBac	36	0.00024275
DNA/P	36	4.8e-05
DNA	36	0.00684225
DNA/Maverick	36	0.0144224166667
DNA/Kolobok	36	0.00026575
DNA/hAT	36	0.00901775
DNA/Harbinger	36	0.00298533333333
DNA/Ginger	36	0
DNA/Academ	36	0.00239958333333
Other	36	0.0023505
SINE	37	7.73333333333e-05
LINE/R2	37	0.0022915
LINE/Jockey-I	37	0.000231166666667
LINE/R1	37	0.000852916666667
LINE/LOA	37	0
LINE/L2	37	7.1e-05
LINE/CR1	37	0.000936416666667
LINE/RTE	37	0.00435475
LINE	37	0.000952666666667
LINE/L1	37	0
LTR	37	0.00168566666667
LTR/Gypsy	37	0.00538466666667
LTR/Copia	37	0.000416416666667
RC/Helitron	37	0.000639833333333
DNA/Transib	37	0
DNA/TcMar	37	0.00158816666667
DNA/Sola	37	0.000597666666667
DNA/PiggyBac	37	8.31666666667e-05
DNA/P	37	1.20833333333e-05
DNA	37	0.00476966666667
DNA/Maverick	37	0.00695366666667
DNA/Kolobok	37	0.000121666666667
DNA/hAT	37	0.005742
DNA/Harbinger	37	0.00141466666667
DNA/Ginger	37	0
DNA/Academ	37	0.000951916666667
Other	37	0.00148275
SINE	38	3e-05
LINE/R2	38	0.0015305
LINE/Jockey-I	38	2.8e-05
LINE/R1	38	0.000157333333333
LINE/LOA	38	0
LINE/L2	38	0
LINE/CR1	38	0.0002625
LINE/RTE	38	0.00175041666667
LINE	38	0.000187166666667
LINE/L1	38	0
LTR	38	0.00115066666667
LTR/Gypsy	38	0.00124741666667
LTR/Copia	38	0.00012175
RC/Helitron	38	0.000146166666667
DNA/Transib	38	0
DNA/TcMar	38	0.000460583333333
DNA/Sola	38	0.00038325
DNA/PiggyBac	38	3.71666666667e-05
DNA/P	38	0
DNA	38	0.00150591666667
DNA/Maverick	38	0.00223108333333
DNA/Kolobok	38	1.11666666667e-05
DNA/hAT	38	0.00264658333333
DNA/Harbinger	38	0.000431166666667
DNA/Ginger	38	0
DNA/Academ	38	0.000514
Other	38	0.000742083333333
SINE	39	9.58333333333e-06
LINE/R2	39	0.000702333333333
LINE/Jockey-I	39	0
LINE/R1	39	0
LINE/LOA	39	0
LINE/L2	39	0
LINE/CR1	39	6.725e-05
LINE/RTE	39	0.00058725
LINE	39	7.475e-05
LINE/L1	39	0
LTR	39	0.000125083333333
LTR/Gypsy	39	0.000358416666667
LTR/Copia	39	3.85e-05
RC/Helitron	39	1.04166666667e-05
DNA/Transib	39	0
DNA/TcMar	39	5.79166666667e-05
DNA/Sola	39	3.675e-05
DNA/PiggyBac	39	1.03333333333e-05
DNA/P	39	0
DNA	39	0.000282833333333
DNA/Maverick	39	0.000547833333333
DNA/Kolobok	39	1.75e-05
DNA/hAT	39	0.000755166666667
DNA/Harbinger	39	0.00015125
DNA/Ginger	39	0
DNA/Academ	39	7.975e-05
Other	39	0.00027275
SINE	40	5.33333333333e-06
LINE/R2	40	2.20833333333e-05
LINE/Jockey-I	40	0
LINE/R1	40	0
LINE/LOA	40	0
LINE/L2	40	0
LINE/CR1	40	0
LINE/RTE	40	8.475e-05
LINE	40	3.84166666667e-05
LINE/L1	40	0
LTR	40	6.20833333333e-05
LTR/Gypsy	40	6.41666666667e-05
LTR/Copia	40	0
RC/Helitron	40	1.95833333333e-05
DNA/Transib	40	0
DNA/TcMar	40	0
DNA/Sola	40	0
DNA/PiggyBac	40	0
DNA/P	40	0
DNA	40	8.825e-05
DNA/Maverick	40	0.000198583333333
DNA/Kolobok	40	0
DNA/hAT	40	0.000115583333333
DNA/Harbinger	40	1.05e-05
DNA/Ginger	40	0
DNA/Academ	40	0
Other	40	0.000302166666667
SINE	41	0
LINE/R2	41	5.99166666667e-05
LINE/Jockey-I	41	0
LINE/R1	41	0
LINE/LOA	41	0
LINE/L2	41	0
LINE/CR1	41	0
LINE/RTE	41	1.65833333333e-05
LINE	41	0
LINE/L1	41	0
LTR	41	0
LTR/Gypsy	41	7.91666666667e-06
LTR/Copia	41	0
RC/Helitron	41	0
DNA/Transib	41	0
DNA/TcMar	41	0
DNA/Sola	41	0
DNA/PiggyBac	41	0
DNA/P	41	0
DNA	41	0
DNA/Maverick	41	3.88333333333e-05
DNA/Kolobok	41	0
DNA/hAT	41	2.16666666667e-05
DNA/Harbinger	41	0
DNA/Ginger	41	0
DNA/Academ	41	0
Other	41	0.00013975
SINE	42	0
LINE/R2	42	0
LINE/Jockey-I	42	0
LINE/R1	42	0
LINE/LOA	42	0
LINE/L2	42	0
LINE/CR1	42	0
LINE/RTE	42	8.16666666667e-06
LINE	42	0
LINE/L1	42	0
LTR	42	0
LTR/Gypsy	42	0
LTR/Copia	42	0
RC/Helitron	42	0
DNA/Transib	42	0
DNA/TcMar	42	7e-05
DNA/Sola	42	0
DNA/PiggyBac	42	0
DNA/P	42	0
DNA	42	0
DNA/Maverick	42	2.01666666667e-05
DNA/Kolobok	42	0
DNA/hAT	42	1.75e-05
DNA/Harbinger	42	0
DNA/Ginger	42	0
DNA/Academ	42	0
Other	42	2.98333333333e-05
SINE	43	0
LINE/R2	43	0
LINE/Jockey-I	43	0
LINE/R1	43	0
LINE/LOA	43	0
LINE/L2	43	0
LINE/CR1	43	0
LINE/RTE	43	0
LINE	43	0
LINE/L1	43	0
LTR	43	0
LTR/Gypsy	43	0
LTR/Copia	43	0
RC/Helitron	43	0
DNA/Transib	43	0
DNA/TcMar	43	0
DNA/Sola	43	0
DNA/PiggyBac	43	0
DNA/P	43	0
DNA	43	0
DNA/Maverick	43	0
DNA/Kolobok	43	0
DNA/hAT	43	0
DNA/Harbinger	43	0
DNA/Ginger	43	0
DNA/Academ	43	0
Other	43	0
SINE	44	0
LINE/R2	44	0
LINE/Jockey-I	44	0
LINE/R1	44	0
LINE/LOA	44	0
LINE/L2	44	0
LINE/CR1	44	0
LINE/RTE	44	0
LINE	44	0
LINE/L1	44	0
LTR	44	0
LTR/Gypsy	44	0
LTR/Copia	44	0
RC/Helitron	44	0
DNA/Transib	44	0
DNA/TcMar	44	0
DNA/Sola	44	0
DNA/PiggyBac	44	0
DNA/P	44	0
DNA	44	1.88333333333e-05
DNA/Maverick	44	0
DNA/Kolobok	44	0
DNA/hAT	44	0
DNA/Harbinger	44	0
DNA/Ginger	44	0
DNA/Academ	44	0
Other	44	0
SINE	45	0
LINE/R2	45	0
LINE/Jockey-I	45	0
LINE/R1	45	0
LINE/LOA	45	0
LINE/L2	45	0
LINE/CR1	45	0
LINE/RTE	45	0
LINE	45	0
LINE/L1	45	0
LTR	45	0
LTR/Gypsy	45	0
LTR/Copia	45	0
RC/Helitron	45	0
DNA/Transib	45	0
DNA/TcMar	45	0
DNA/Sola	45	0
DNA/PiggyBac	45	0
DNA/P	45	0
DNA	45	1.94166666667e-05
DNA/Maverick	45	0
DNA/Kolobok	45	0
DNA/hAT	45	0
DNA/Harbinger	45	0
DNA/Ginger	45	0
DNA/Academ	45	0
Other	45	5.83333333333e-06
SINE	46	0
LINE/R2	46	0
LINE/Jockey-I	46	0
LINE/R1	46	0
LINE/LOA	46	0
LINE/L2	46	0
LINE/CR1	46	0
LINE/RTE	46	0
LINE	46	0
LINE/L1	46	0
LTR	46	0
LTR/Gypsy	46	0
LTR/Copia	46	0
RC/Helitron	46	0
DNA/Transib	46	0
DNA/TcMar	46	0
DNA/Sola	46	0
DNA/PiggyBac	46	0
DNA/P	46	0
DNA	46	1.825e-05
DNA/Maverick	46	0
DNA/Kolobok	46	0
DNA/hAT	46	0
DNA/Harbinger	46	0
DNA/Ginger	46	0
DNA/Academ	46	0
Other	46	0
SINE	47	0
LINE/R2	47	0
LINE/Jockey-I	47	0
LINE/R1	47	0
LINE/LOA	47	0
LINE/L2	47	0
LINE/CR1	47	0
LINE/RTE	47	0
LINE	47	0
LINE/L1	47	0
LTR	47	0
LTR/Gypsy	47	0
LTR/Copia	47	0
RC/Helitron	47	0
DNA/Transib	47	0
DNA/TcMar	47	0
DNA/Sola	47	0
DNA/PiggyBac	47	0
DNA/P	47	0
DNA	47	0
DNA/Maverick	47	0
DNA/Kolobok	47	0
DNA/hAT	47	0
DNA/Harbinger	47	0
DNA/Ginger	47	0
DNA/Academ	47	0
Other	47	0
SINE	48	0
LINE/R2	48	0
LINE/Jockey-I	48	0
LINE/R1	48	0
LINE/LOA	48	0
LINE/L2	48	0
LINE/CR1	48	0
LINE/RTE	48	0
LINE	48	0
LINE/L1	48	0
LTR	48	0
LTR/Gypsy	48	0
LTR/Copia	48	0
RC/Helitron	48	0
DNA/Transib	48	0
DNA/TcMar	48	0
DNA/Sola	48	0
DNA/PiggyBac	48	0
DNA/P	48	0
DNA	48	0
DNA/Maverick	48	0
DNA/Kolobok	48	0
DNA/hAT	48	0
DNA/Harbinger	48	0
DNA/Ginger	48	0
DNA/Academ	48	0
Other	48	0
SINE	49	0
LINE/R2	49	0
LINE/Jockey-I	49	0
LINE/R1	49	0
LINE/LOA	49	0
LINE/L2	49	0
LINE/CR1	49	0
LINE/RTE	49	0
LINE	49	0
LINE/L1	49	0
LTR	49	0
LTR/Gypsy	49	0
LTR/Copia	49	0
RC/Helitron	49	0
DNA/Transib	49	0
DNA/TcMar	49	0
DNA/Sola	49	0
DNA/PiggyBac	49	0
DNA/P	49	0
DNA	49	1.93333333333e-05
DNA/Maverick	49	0
DNA/Kolobok	49	0
DNA/hAT	49	0
DNA/Harbinger	49	0
DNA/Ginger	49	0
DNA/Academ	49	0
Other	49	0
SINE	50	0
LINE/R2	50	0
LINE/Jockey-I	50	0
LINE/R1	50	0
LINE/LOA	50	0
LINE/L2	50	0
LINE/CR1	50	0
LINE/RTE	50	0
LINE	50	0
LINE/L1	50	0
LTR	50	0
LTR/Gypsy	50	0
LTR/Copia	50	0
RC/Helitron	50	0
DNA/Transib	50	0
DNA/TcMar	50	0
DNA/Sola	50	0
DNA/PiggyBac	50	0
DNA/P	50	0
DNA	50	0
DNA/Maverick	50	0
DNA/Kolobok	50	0
DNA/hAT	50	0
DNA/Harbinger	50	0
DNA/Ginger	50	0
DNA/Academ	50	0
Other	50	0
