Type	Kimura	Genome_percent
LINE/CR1	27	0.00375333333333
LINE/RTE	27	0.0241355833333
LINE	27	0.0128993333333
LINE/L1	27	0
LTR	27	0.00386958333333
LTR/Gypsy	27	0.0361439166667
LTR/Copia	27	0.00122291666667
RC/Helitron	27	0.00695575
DNA/Transib	27	0
DNA/TcMar	27	0.011675
DNA/Sola	27	0.000453166666667
DNA/PiggyBac	27	0.000622166666667
DNA/P	27	6.30833333333e-05
DNA	27	0.0230725833333
DNA/Maverick	27	0.223609833333
DNA/Kolobok	27	0.000940583333333
DNA/hAT	27	0.0563159166667
DNA/Harbinger	27	0.00568241666667
DNA/Ginger	27	0
DNA/Academ	27	0.00332925
Other	27	0.0211350833333
SINE	28	0.00603183333333
LINE/R2	28	0.0047365
LINE/Jockey-I	28	0.0052545
LINE/R1	28	0.00304333333333
LINE/LOA	28	0
LINE/L2	28	0.000476083333333
LINE/CR1	28	0.00467891666667
LINE/RTE	28	0.0180775
LINE	28	0.0119880833333
LINE/L1	28	1.5e-05
LTR	28	0.00343375
LTR/Gypsy	28	0.0330295833333
LTR/Copia	28	0.0011435
RC/Helitron	28	0.00653358333333
DNA/Transib	28	0
DNA/TcMar	28	0.0119114166667
DNA/Sola	28	0.000392583333333
DNA/PiggyBac	28	0.000581416666667
DNA/P	28	5.50833333333e-05
DNA	28	0.0206953333333
DNA/Maverick	28	0.209086916667
DNA/Kolobok	28	0.000874833333333
DNA/hAT	28	0.0550720833333
DNA/Harbinger	28	0.00569075
DNA/Ginger	28	0
DNA/Academ	28	0.00300675
Other	28	0.0218991666667
SINE	29	0.00527633333333
LINE/R2	29	0.00453841666667
LINE/Jockey-I	29	0.00533833333333
LINE/R1	29	0.00293741666667
LINE/LOA	29	0
LINE/L2	29	0.000365333333333
LINE/CR1	29	0.00335275
LINE/RTE	29	0.014854
LINE	29	0.0121733333333
LINE/L1	29	0
LTR	29	0.00325425
LTR/Gypsy	29	0.02825875
LTR/Copia	29	0.000710333333333
RC/Helitron	29	0.00556816666667
DNA/Transib	29	0
DNA/TcMar	29	0.00988783333333
DNA/Sola	29	0.000287833333333
DNA/PiggyBac	29	0.000408083333333
DNA/P	29	2.16666666667e-06
DNA	29	0.0194136666667
DNA/Maverick	29	0.197794333333
DNA/Kolobok	29	0.0007895
DNA/hAT	29	0.0508150833333
DNA/Harbinger	29	0.005293
DNA/Ginger	29	0
DNA/Academ	29	0.00253208333333
Other	29	0.018759
SINE	30	0.00403225
LINE/R2	30	0.00396683333333
LINE/Jockey-I	30	0.00492041666667
LINE/R1	30	0.00300325
LINE/LOA	30	0
LINE/L2	30	0.000248833333333
LINE/CR1	30	0.00422308333333
LINE/RTE	30	0.0131273333333
LINE	30	0.01041775
LINE/L1	30	0
LTR	30	0.00412425
LTR/Gypsy	30	0.0263440833333
LTR/Copia	30	0.000926833333333
RC/Helitron	30	0.00442591666667
DNA/Transib	30	0
DNA/TcMar	30	0.0089275
DNA/Sola	30	0.000313083333333
DNA/PiggyBac	30	0.000847666666667
DNA/P	30	4.05e-05
DNA	30	0.01705025
DNA/Maverick	30	0.17918425
DNA/Kolobok	30	0.000706416666667
DNA/hAT	30	0.0447781666667
DNA/Harbinger	30	0.00476858333333
DNA/Ginger	30	0
DNA/Academ	30	0.00273158333333
Other	30	0.0150786666667
SINE	31	0.00412925
LINE/R2	31	0.00331908333333
LINE/Jockey-I	31	0.00430216666667
LINE/R1	31	0.002282
LINE/LOA	31	0
LINE/L2	31	0.000284166666667
LINE/CR1	31	0.0039185
LINE/RTE	31	0.0111978333333
LINE	31	0.0110664166667
LINE/L1	31	0
LTR	31	0.00275091666667
